0. book(49, 80);
7557. book(87, 0);
7558. book(54, 40);
7559. book(34, 81);
7560. book(3, 57);
7561. book(66, 48);
7562. book(96, 42);
7563. book(90, 96);
7564. book(71, 89);
7565. book(47, 29);
7566. book(9, 63);
7567. book(90, 48);
7568. book(51, 60);
7569. book(4, 60);
7570. book(19, 46);
7571. book(4, 22);
7572. book(76, 71);
7573. book(28, 18);
7574. book(21, 52);
7575. book(64, 1);
7576. book(92, 82);
7577. book(71, 47);
7578. book(46, 4);
7579. book(34, 34);
7580. book(12, 49);
7581. book(19, 89);
7582. book(55, 37);
7583. book(44, 84);
7584. book(24, 58);
7585. book(46, 84);
7586. book(18, 71);
7587. book(12, 94);
7588. book(11, 9);
7589. book(48, 5);
7590. book(37, 21);
7591. book(42, 7);
7592. book(35, 45);
7593. book(16, 61);
7594. book(73, 35);
7595. book(39, 2);
7596. book(39, 91);
7597. book(67, 76);
7598. book(89, 44);
7599. book(78, 29);
7600. book(79, 93);
7601. book(25, 21);
7602. book(53, 100);
7603. book(66, 86);
7604. book(14, 3);
7605. book(98, 39);
7606. book(90, 72);
7607. book(30, 88);
7608. book(32, 49);
7609. book(60, 30);
7610. book(12, 13);
7611. book(64, 64);
7612. book(11, 87);
7613. book(16, 70);
7614. book(75, 70);
7615. book(77, 44);
7616. book(21, 54);
7617. book(36, 68);
7618. book(81, 83);
7619. book(78, 55);
7620. book(67, 30);
7621. book(1, 6);
7622. book(19, 44);
7623. book(25, 32);
7624. book(57, 50);
7625. book(48, 63);
7626. book(56, 7);
7627. book(51, 82);
7628. book(3, 1);
7629. book(29, 66);
7630. book(52, 21);
7631. book(94, 5);
7632. book(50, 75);
7633. book(22, 25);
7634. book(63, 37);
7635. book(3, 85);
7636. book(96, 36);
7637. book(88, 9);
7638. book(81, 21);
7639. book(95, 24);
7640. book(4, 41);
7641. book(72, 92);
7642. book(93, 34);
7643. book(41, 37);
7644. book(14, 13);
7645. book(34, 20);
7646. book(50, 25);
7647. book(67, 45);
7648. book(56, 30);
7649. book(76, 37);
7650. book(31, 77);
7651. book(43, 88);
7652. book(31, 84);
7653. book(98, 30);
7654. book(66, 47);
7655. book(8, 51);
7656. book(18, 86);
7657. book(10, 91);
7658. book(67, 100);
7659. book(64, 37);
7660. book(47, 77);
7661. book(79, 65);
7662. book(27, 36);
7663. book(9, 11);
7664. book(89, 62);
7665. book(60, 92);
7666. book(97, 28);
7667. book(81, 25);
7668. book(21, 24);
7669. book(9, 53);
7670. book(78, 83);
7671. book(89, 8);
7672. book(92, 49);
7673. book(14, 23);
7674. book(1, 70);
7675. book(29, 24);
7676. book(18, 85);
7677. book(64, 39);
7678. book(87, 95);
7679. book(31, 27);
7680. book(63, 99);
7681. book(70, 98);
7682. book(90, 70);
7683. book(26, 92);
7684. book(60, 54);
7685. book(52, 84);
7686. book(62, 53);
7687. book(82, 39);
7688. book(10, 56);
7689. book(73, 39);
7690. book(20, 89);
7691. book(99, 77);
7692. book(36, 78);
7693. book(7, 11);
7694. book(73, 66);
7695. book(55, 9);
7696. book(6, 94);
7697. book(42, 84);
7698. book(18, 91);
7699. book(69, 18);
7700. book(34, 14);
7701. book(98, 82);
7702. book(34, 37);
7703. book(93, 100);
7704. book(91, 37);
7705. book(30, 65);
7706. book(64, 56);
7707. book(26, 31);
7708. book(21, 32);
7709. book(11, 77);
7710. book(81, 70);
7711. book(23, 14);
7712. book(32, 1);
7713. book(65, 63);
7714. book(25, 53);
7715. book(93, 35);
7716. book(88, 99);
7717. book(62, 83);
7718. book(57, 67);
7719. book(53, 57);
7720. book(26, 62);
7721. book(65, 86);
7722. book(21, 76);
7723. book(33, 57);
7724. book(98, 21);
7725. book(76, 51);
7726. book(0, 81);
7727. book(4, 58);
7728. book(96, 41);
7729. book(58, 2);
7730. book(5, 81);
7731. book(51, 90);
7732. book(35, 62);
7733. book(67, 98);
7734. book(74, 95);
7735. book(3, 79);
7736. book(34, 85);
7737. book(50, 55);
7738. book(46, 78);
7739. book(98, 94);
7740. book(15, 66);
7741. book(2, 100);
7742. book(47, 81);
7743. book(12, 77);
7744. book(39, 10);
7745. book(84, 66);
7746. book(93, 75);
7747. book(52, 19);
7748. book(27, 73);
7749. book(88, 2);
7750. book(37, 20);
7751. book(80, 79);
7752. book(30, 43);
7753. book(81, 72);
7754. book(94, 47);
7755. book(42, 67);
7756. book(61, 61);
7757. book(73, 47);
7758. book(61, 13);
7759. book(12, 54);
7760. book(19, 14);
7761. book(21, 14);
7762. book(61, 17);
7763. book(48, 28);
7764. book(4, 23);
7765. book(93, 6);
7766. book(12, 53);
7767. book(100, 24);
7768. book(63, 90);
7769. book(25, 69);
7770. book(38, 27);
7771. book(48, 17);
7772. book(33, 27);
7773. book(19, 18);
7774. book(20, 59);
7775. book(80, 79);
7776. book(18, 54);
7777. book(72, 84);
7778. book(32, 25);
7779. book(81, 47);
7780. book(0, 57);
7781. book(82, 76);
7782. book(12, 45);
7783. book(52, 73);
7784. book(80, 33);
7785. book(53, 54);
7786. book(7, 22);
7787. book(74, 23);
7788. book(70, 51);
7789. book(94, 85);
7790. book(20, 9);
7791. book(64, 16);
7792. book(92, 69);
7793. book(40, 91);
7794. book(46, 56);
7795. book(2, 3);
7796. book(66, 42);
7797. book(92, 89);
7798. book(16, 55);
7799. book(0, 75);
7800. book(61, 41);
7801. book(1, 66);
7802. book(19, 11);
7803. book(28, 34);
7804. book(62, 1);
7805. book(68, 37);
7806. book(36, 47);
7807. book(53, 43);
7808. book(43, 71);
7809. book(5, 62);
7810. book(20, 80);
7811. book(16, 38);
7812. book(54, 10);
7813. book(36, 36);
7814. book(53, 39);
7815. book(86, 55);
7816. book(40, 44);
7817. book(47, 22);
7818. book(51, 45);
7819. book(53, 5);
7820. book(21, 41);
7821. book(88, 95);
7822. book(29, 23);
7823. book(80, 49);
7824. book(33, 14);
7825. book(38, 16);
7826. book(15, 11);
7827. book(41, 21);
7828. book(25, 0);
7829. book(58, 83);
7830. book(63, 18);
7831. book(31, 86);
7832. book(73, 27);
7833. book(84, 30);
7834. book(53, 91);
7835. book(97, 80);
7836. book(91, 81);
7837. book(50, 55);
7838. book(0, 58);
7839. book(79, 5);
7840. book(96, 48);
7841. book(20, 81);
7842. book(41, 1);
7843. book(77, 87);
7844. book(23, 51);
7845. book(37, 74);
7846. book(68, 69);
7847. book(63, 99);
7848. book(68, 11);
7849. book(67, 90);
7850. book(98, 52);
7851. book(32, 20);
7852. book(60, 37);
7853. book(41, 97);
7854. book(78, 71);
7855. book(64, 97);
7856. book(61, 0);
7857. book(5, 57);
7858. book(82, 51);
7859. book(76, 99);
7860. book(49, 62);
7861. book(53, 61);
7862. book(75, 15);
7863. book(39, 77);
7864. book(80, 43);
7865. book(84, 37);
7866. book(16, 12);
7867. book(12, 2);
7868. book(97, 82);
7869. book(12, 57);
7870. book(15, 2);
7871. book(58, 28);
7872. book(2, 96);
7873. book(63, 2);
7874. book(83, 60);
7875. book(99, 14);
7876. book(100, 18);
7877. book(53, 2);
7878. book(70, 58);
7879. book(95, 47);
7880. book(24, 4);
7881. book(65, 61);
7882. book(8, 46);
7883. book(89, 63);
7884. book(13, 20);
7885. book(16, 92);
7886. book(50, 34);
7887. book(89, 42);
7888. book(95, 21);
7889. book(62, 61);
7890. book(37, 46);
7891. book(90, 14);
7892. book(61, 32);
7893. book(80, 77);
7894. book(81, 58);
7895. book(82, 71);
7896. book(57, 82);
7897. book(69, 51);
7898. book(69, 63);
7899. book(6, 95);
7900. book(60, 48);
7901. book(1, 63);
7902. book(40, 100);
7903. book(14, 59);
7904. book(3, 97);
7905. book(35, 45);
7906. book(31, 20);
7907. book(50, 42);
7908. book(13, 51);
7909. book(37, 41);
7910. book(77, 40);
7911. book(14, 6);
7912. book(60, 58);
7913. book(66, 54);
7914. book(70, 75);
7915. book(20, 95);
7916. book(38, 74);
7917. book(4, 2);
7918. book(40, 6);
7919. book(7, 57);
7920. book(5, 27);
7921. book(70, 57);
7922. book(33, 29);
7923. book(73, 100);
7924. book(27, 18);
7925. book(4, 47);
7926. book(23, 72);
7927. book(72, 17);
7928. book(13, 52);
7929. book(93, 85);
7930. book(0, 40);
7931. book(78, 28);
7932. book(75, 5);
7933. book(0, 76);
7934. book(91, 57);
7935. book(6, 30);
7936. book(53, 55);
7937. book(26, 19);
7938. book(26, 81);
7939. book(19, 1);
7940. book(24, 51);
7941. book(85, 69);
7942. book(57, 34);
7943. book(53, 79);
7944. book(75, 45);
7945. book(1, 6);
7946. book(58, 11);
7947. book(41, 2);
7948. book(100, 74);
7949. book(3, 36);
7950. book(97, 17);
7951. book(96, 45);
7952. book(82, 91);
7953. book(0, 93);
7954. book(67, 45);
7955. book(56, 52);
7956. book(87, 25);
7957. book(78, 85);
7958. book(97, 13);
7959. book(25, 42);
7960. book(59, 13);
7961. book(31, 94);
7962. book(24, 11);
7963. book(69, 81);
7964. book(46, 55);
7965. book(10, 6);
7966. book(52, 96);
7967. book(4, 8);
7968. book(92, 5);
7969. book(59, 87);
7970. book(29, 8);
7971. book(85, 14);
7972. book(3, 52);
7973. book(72, 10);
7974. book(11, 96);
7975. book(41, 55);
7976. book(39, 88);
7977. book(4, 95);
7978. book(93, 35);
7979. book(98, 3);
7980. book(52, 62);
7981. book(100, 6);
7982. book(19, 57);
7983. book(13, 12);
7984. book(16, 43);
7985. book(98, 11);
7986. book(59, 83);
7987. book(60, 11);
7988. book(38, 40);
7989. book(96, 85);
7990. book(53, 86);
7991. book(67, 32);
7992. book(32, 45);
7993. book(34, 55);
7994. book(20, 56);
7995. book(29, 46);
7996. book(23, 30);
7997. book(11, 36);
7998. book(73, 4);
7999. book(72, 59);
8000. book(58, 17);
8001. book(53, 96);
8002. book(86, 95);
8003. book(74, 42);
8004. book(98, 7);
8005. book(76, 8);
8006. book(32, 29);
8007. book(42, 34);
8008. book(15, 9);
8009. book(55, 78);
8010. book(49, 89);
8011. book(58, 70);
8012. book(6, 35);
8013. book(92, 24);
8014. book(22, 82);
8015. book(59, 85);
8016. book(45, 68);
8017. book(90, 41);
8018. book(60, 55);
8019. book(60, 26);
8020. book(66, 9);
8021. book(5, 39);
8022. book(64, 49);
8023. book(37, 52);
8024. book(82, 65);
8025. book(66, 59);
8026. book(4, 60);
8027. book(66, 43);
8028. book(83, 69);
8029. book(94, 23);
8030. book(93, 71);
8031. book(59, 89);
8032. book(56, 80);
8033. book(83, 57);
8034. book(69, 93);
8035. book(69, 55);
8036. book(12, 86);
8037. book(3, 64);
8038. book(38, 11);
8039. book(3, 93);
8040. book(55, 43);
8041. book(49, 54);
8042. book(95, 50);
8043. book(47, 94);
8044. book(56, 88);
8045. book(58, 98);
8046. book(25, 50);
8047. book(61, 19);
8048. book(71, 6);
8049. book(87, 71);
8050. book(20, 37);
8051. book(15, 65);
8052. book(58, 0);
8053. book(4, 61);
8054. book(79, 66);
8055. book(69, 64);
8056. book(21, 86);
8057. book(54, 83);
8058. book(65, 53);
8059. book(64, 58);
8060. book(76, 43);
8061. book(71, 11);
8062. book(44, 58);
8063. book(69, 74);
8064. book(16, 58);
8065. book(53, 52);
8066. book(0, 55);
8067. book(91, 11);
8068. book(47, 59);
8069. book(79, 99);
8070. book(26, 70);
8071. book(97, 67);
8072. book(19, 61);
8073. book(85, 27);
8074. book(5, 85);
8075. book(26, 68);
8076. book(24, 6);
8077. book(37, 77);
8078. book(48, 37);
8079. book(67, 63);
8080. book(95, 8);
8081. book(99, 24);
8082. book(14, 27);
8083. book(93, 19);
8084. book(98, 98);
8085. book(69, 69);
8086. book(41, 43);
8087. book(94, 72);
8088. book(13, 29);
8089. book(20, 79);
8090. book(48, 27);
8091. book(72, 38);
8092. book(0, 23);
8093. book(54, 31);
8094. book(16, 87);
8095. book(27, 7);
8096. book(30, 67);
8097. book(37, 26);
8098. book(79, 51);
8099. book(48, 55);
8100. book(80, 36);
8101. book(69, 96);
8102. book(76, 28);
8103. book(41, 76);
8104. book(35, 47);
8105. book(57, 16);
8106. book(64, 87);
8107. book(31, 77);
8108. book(22, 60);
8109. book(76, 97);
8110. book(91, 55);
8111. book(19, 16);
8112. book(50, 29);
8113. book(49, 84);
8114. book(41, 93);
8115. book(74, 4);
8116. book(50, 12);
8117. book(83, 77);
8118. book(53, 85);
8119. book(81, 83);
8120. book(21, 11);
8121. book(45, 75);
8122. book(0, 67);
8123. book(94, 16);
8124. book(69, 7);
8125. book(45, 63);
8126. book(75, 33);
8127. book(74, 19);
8128. book(97, 69);
8129. book(88, 68);
8130. book(52, 29);
8131. book(57, 11);
8132. book(22, 41);
8133. book(38, 13);
8134. book(55, 63);
8135. book(75, 18);
8136. book(18, 69);
8137. book(4, 92);
8138. book(4, 17);
8139. book(62, 14);
8140. book(25, 3);
8141. book(97, 68);
8142. book(82, 70);
8143. book(55, 40);
8144. book(71, 3);
8145. book(61, 15);
8146. book(31, 60);
8147. book(62, 50);
8148. book(98, 2);
8149. book(49, 28);
8150. book(92, 98);
8151. book(39, 44);
8152. book(96, 100);
8153. book(59, 90);
8154. book(69, 12);
8155. book(12, 17);
8156. book(27, 73);
8157. book(26, 1);
8158. book(0, 26);
8159. book(67, 3);
8160. book(88, 14);
8161. book(34, 40);
8162. book(86, 50);
8163. book(30, 39);
8164. book(82, 90);
8165. book(38, 41);
8166. book(17, 70);
8167. book(3, 79);
8168. book(80, 66);
8169. book(66, 3);
8170. book(40, 90);
8171. book(95, 35);
8172. book(43, 73);
8173. book(26, 37);
8174. book(55, 27);
8175. book(81, 53);
8176. book(30, 14);
8177. book(56, 71);
8178. book(86, 5);
8179. book(89, 96);
8180. book(69, 48);
8181. book(81, 86);
8182. book(34, 77);
8183. book(34, 65);
8184. book(47, 22);
8185. book(34, 5);
8186. book(74, 35);
8187. book(14, 88);
8188. book(76, 33);
8189. book(40, 30);
8190. book(32, 3);
8191. book(59, 32);
8192. book(36, 5);
8193. book(48, 7);
8194. book(73, 66);
8195. book(63, 36);
8196. book(72, 73);
8197. book(6, 35);
8198. book(38, 26);
8199. book(3, 21);
8200. book(30, 5);
8201. book(54, 78);
8202. book(17, 41);
8203. book(54, 91);
8204. book(5, 58);
8205. book(88, 22);
8206. book(88, 92);
8207. book(13, 8);
8208. book(36, 6);
8209. book(45, 1);
8210. book(24, 48);
8211. book(84, 64);
8212. book(23, 40);
8213. book(53, 45);
8214. book(70, 84);
8215. book(9, 33);
8216. book(71, 73);
8217. book(84, 11);
8218. book(41, 80);
8219. book(73, 25);
8220. book(15, 95);
8221. book(23, 45);
8222. book(48, 56);
8223. book(85, 86);
8224. book(88, 7);
8225. book(65, 52);
8226. book(46, 53);
8227. book(57, 44);
8228. book(87, 57);
8229. book(43, 52);
8230. book(5, 64);
8231. book(20, 39);
8232. book(52, 24);
8233. book(6, 55);
8234. book(79, 67);
8235. book(4, 12);
8236. book(30, 32);
8237. book(79, 42);
8238. book(46, 25);
8239. book(79, 85);
8240. book(56, 36);
8241. book(68, 42);
8242. book(13, 58);
8243. book(38, 69);
8244. book(100, 84);
8245. book(16, 53);
8246. book(77, 9);
8247. book(76, 45);
8248. book(28, 68);
8249. book(60, 96);
8250. book(44, 100);
8251. book(63, 89);
8252. book(7, 44);
8253. book(85, 84);
8254. book(36, 92);
8255. book(89, 78);
8256. book(21, 44);
8257. book(51, 54);
8258. book(85, 76);
8259. book(80, 82);
8260. book(82, 47);
8261. book(18, 40);
8262. book(43, 68);
8263. book(46, 9);
8264. book(92, 56);
8265. book(67, 47);
8266. book(6, 62);
8267. book(43, 64);
8268. book(9, 29);
8269. book(9, 34);
8270. book(60, 44);
8271. book(73, 16);
8272. book(90, 48);
8273. book(16, 45);
8274. book(96, 40);
8275. book(12, 68);
8276. book(61, 16);
8277. book(12, 11);
8278. book(6, 40);
8279. book(92, 44);
8280. book(66, 34);
8281. book(98, 33);
8282. book(40, 14);
8283. book(32, 39);
8284. book(88, 67);
8285. book(45, 41);
8286. book(79, 19);
8287. book(53, 10);
8288. book(99, 27);
8289. book(30, 3);
8290. book(2, 30);
8291. book(78, 55);
8292. book(68, 78);
8293. book(11, 55);
8294. book(59, 91);
8295. book(56, 96);
8296. book(24, 20);
8297. book(43, 37);
8298. book(55, 9);
8299. book(63, 92);
8300. book(91, 33);
8301. book(44, 12);
8302. book(55, 35);
8303. book(38, 20);
8304. book(22, 6);
8305. book(6, 87);
8306. book(0, 0);
8307. book(65, 23);
8308. book(84, 8);
8309. book(89, 14);
8310. book(43, 93);
8311. book(12, 66);
8312. book(41, 51);
8313. book(77, 79);
8314. book(24, 71);
8315. book(13, 48);
8316. book(21, 55);
8317. book(80, 14);
8318. book(91, 96);
8319. book(9, 98);
8320. book(29, 36);
8321. book(58, 4);
8322. book(37, 66);
8323. book(12, 32);
8324. book(27, 16);
8325. book(76, 51);
8326. book(54, 93);
8327. book(57, 37);
8328. book(67, 60);
8329. book(84, 32);
8330. book(72, 54);
8331. book(67, 35);
8332. book(52, 85);
8333. book(38, 83);
8334. book(64, 7);
8335. book(59, 33);
8336. book(4, 52);
8337. book(56, 0);
8338. book(81, 67);
8339. book(33, 83);
8340. book(32, 90);
8341. book(54, 9);
8342. book(84, 67);
8343. book(74, 83);
8344. book(92, 4);
8345. book(89, 32);
8346. book(57, 64);
8347. book(94, 81);
8348. book(44, 5);
8349. book(47, 46);
8350. book(82, 61);
8351. book(55, 93);
8352. book(97, 86);
8353. book(81, 37);
8354. book(37, 18);
8355. book(89, 88);
8356. book(73, 41);
8357. book(65, 10);
8358. book(89, 68);
8359. book(6, 89);
8360. book(67, 66);
8361. book(49, 63);
8362. book(92, 61);
8363. book(68, 50);
8364. book(99, 46);
8365. book(88, 47);
8366. book(67, 1);
8367. book(94, 39);
8368. book(10, 1);
8369. book(67, 60);
8370. book(90, 33);
8371. book(99, 97);
8372. book(100, 31);
8373. book(93, 35);
8374. book(29, 100);
8375. book(80, 49);
8376. book(98, 86);
8377. book(65, 67);
8378. book(62, 68);
8379. book(48, 26);
8380. book(95, 6);
8381. book(36, 84);
8382. book(35, 41);
8383. book(59, 20);
8384. book(63, 20);
8385. book(54, 2);
8386. book(8, 28);
8387. book(64, 49);
8388. book(54, 70);
8389. book(99, 70);
8390. book(64, 28);
8391. book(15, 84);
8392. book(71, 95);
8393. book(28, 88);
8394. book(8, 67);
8395. book(17, 79);
8396. book(8, 84);
8397. book(41, 93);
8398. book(37, 68);
8399. book(29, 62);
8400. book(94, 37);
8401. book(20, 76);
8402. book(1, 37);
8403. book(23, 75);
8404. book(2, 16);
8405. book(9, 62);
8406. book(28, 78);
8407. book(73, 26);
8408. book(11, 86);
8409. book(76, 95);
8410. book(78, 85);
8411. book(31, 18);
8412. book(96, 46);
8413. book(46, 65);
8414. book(97, 85);
8415. book(64, 9);
8416. book(90, 41);
8417. book(5, 36);
8418. book(91, 81);
8419. book(49, 73);
8420. book(7, 35);
8421. book(65, 96);
8422. book(31, 6);
8423. book(93, 49);
8424. book(44, 11);
8425. book(21, 27);
8426. book(63, 69);
8427. book(15, 24);
8428. book(64, 20);
8429. book(47, 57);
8430. book(87, 11);
8431. book(45, 2);
8432. book(56, 83);
8433. book(29, 10);
8434. book(5, 13);
8435. book(6, 12);
8436. book(66, 40);
8437. book(36, 37);
8438. book(60, 33);
8439. book(45, 48);
8440. book(7, 34);
8441. book(20, 21);
8442. book(12, 76);
8443. book(59, 88);
8444. book(23, 73);
8445. book(5, 96);
8446. book(10, 74);
8447. book(74, 36);
8448. book(24, 91);
8449. book(8, 89);
8450. book(38, 61);
8451. book(70, 4);
8452. book(54, 44);
8453. book(47, 48);
8454. book(64, 32);
8455. book(92, 27);
8456. book(87, 66);
8457. book(77, 10);
8458. book(10, 11);
8459. book(96, 79);
8460. book(64, 67);
8461. book(45, 72);
8462. book(69, 72);
8463. book(71, 64);
8464. book(60, 90);
8465. book(25, 40);
8466. book(75, 6);
8467. book(2, 68);
8468. book(39, 29);
8469. book(64, 93);
8470. book(54, 42);
8471. book(61, 62);
8472. book(58, 15);
8473. book(55, 77);
8474. book(3, 60);
8475. book(68, 30);
8476. book(82, 45);
8477. book(94, 84);
8478. book(23, 98);
8479. book(67, 92);
8480. book(84, 23);
8481. book(69, 7);
8482. book(33, 18);
8483. book(29, 25);
8484. book(51, 57);
8485. book(12, 41);
8486. book(55, 31);
8487. book(79, 63);
8488. book(90, 29);
8489. book(26, 17);
8490. book(62, 46);
8491. book(25, 90);
8492. book(46, 91);
8493. book(11, 28);
8494. book(58, 74);
8495. book(9, 23);
8496. book(90, 11);
8497. book(84, 28);
8498. book(27, 86);
8499. book(65, 59);
8500. book(88, 44);
8501. book(91, 3);
8502. book(44, 24);
8503. book(20, 13);
8504. book(29, 80);
8505. book(23, 74);
8506. book(4, 99);
8507. book(96, 30);
8508. book(86, 97);
8509. book(95, 32);
8510. book(48, 97);
8511. book(83, 16);
8512. book(18, 22);
8513. book(59, 90);
8514. book(19, 42);
8515. book(8, 41);
8516. book(92, 51);
8517. book(36, 16);
8518. book(42, 24);
8519. book(82, 45);
8520. book(20, 36);
8521. book(17, 36);
8522. book(62, 45);
8523. book(36, 75);
8524. book(71, 69);
8525. book(49, 33);
8526. book(7, 39);
8527. book(29, 68);
8528. book(34, 50);
8529. book(12, 44);
8530. book(39, 6);
8531. book(68, 44);
8532. book(38, 2);
8533. book(41, 67);
8534. book(22, 3);
8535. book(93, 89);
8536. book(30, 22);
8537. book(50, 87);
8538. book(75, 84);
8539. book(69, 48);
8540. book(5, 7);
8541. book(76, 46);
8542. book(16, 18);
8543. book(36, 91);
8544. book(100, 81);
8545. book(46, 86);
8546. book(57, 26);
8547. book(54, 28);
8548. book(89, 72);
8549. book(14, 91);
8550. book(9, 8);
8551. book(47, 88);
8552. book(66, 16);
8553. book(11, 74);
8554. book(16, 68);
8555. book(23, 73);
8556. book(80, 97);
8557. book(13, 24);
8558. book(84, 61);
8559. book(39, 91);
8560. book(57, 23);
8561. book(89, 74);
8562. book(2, 57);
8563. book(28, 98);
8564. book(84, 0);
8565. book(51, 57);
8566. book(5, 81);
8567. book(24, 24);
8568. book(34, 62);
8569. book(36, 1);
8570. book(99, 70);
8571. book(2, 15);
8572. book(14, 2);
8573. book(51, 66);
8574. book(90, 60);
8575. book(10, 57);
8576. book(48, 53);
8577. book(84, 88);
8578. book(3, 24);
8579. book(51, 48);
8580. book(78, 72);
8581. book(6, 0);
8582. book(69, 56);
8583. book(94, 69);
8584. book(71, 16);
8585. book(80, 67);
8586. book(58, 73);
8587. book(100, 21);
8588. book(83, 74);
8589. book(95, 60);
8590. book(87, 100);
8591. book(34, 65);
8592. book(90, 42);
8593. book(36, 37);
8594. book(47, 64);
8595. book(95, 62);
8596. book(68, 26);
8597. book(33, 35);
8598. book(29, 16);
8599. book(33, 61);
8600. book(46, 0);
8601. book(9, 8);
8602. book(73, 13);
8603. book(66, 85);
8604. book(56, 94);
8605. book(41, 58);
8606. book(4, 20);
8607. book(46, 7);
8608. book(39, 28);
8609. book(69, 4);
8610. book(22, 64);
8611. book(79, 54);
8612. book(76, 36);
8613. book(99, 47);
8614. book(37, 44);
8615. book(94, 56);
8616. book(29, 97);
8617. book(7, 35);
8618. book(13, 82);
8619. book(54, 67);
8620. book(44, 57);
8621. book(99, 56);
8622. book(28, 84);
8623. book(87, 33);
8624. book(37, 1);
8625. book(43, 27);
8626. book(57, 8);
8627. book(65, 83);
8628. book(19, 54);
8629. book(27, 29);
8630. book(99, 98);
8631. book(60, 13);
8632. book(69, 57);
8633. book(98, 71);
8634. book(7, 12);
8635. book(72, 6);
8636. book(69, 44);
8637. book(0, 25);
8638. book(25, 59);
8639. book(80, 6);
8640. book(31, 55);
8641. book(36, 79);
8642. book(16, 9);
8643. book(41, 54);
8644. book(40, 15);
8645. book(36, 82);
8646. book(21, 60);
8647. book(52, 75);
8648. book(34, 95);
8649. book(49, 100);
8650. book(4, 20);
8651. book(73, 3);
8652. book(90, 61);
8653. book(26, 76);
8654. book(34, 78);
8655. book(99, 32);
8656. book(28, 55);
8657. book(98, 41);
8658. book(40, 68);
8659. book(85, 22);
8660. book(1, 41);
8661. book(77, 73);
8662. book(64, 59);
8663. book(87, 60);
8664. book(21, 95);
8665. book(69, 79);
8666. book(25, 99);
8667. book(48, 83);
8668. book(74, 53);
8669. book(92, 7);
8670. book(52, 49);
8671. book(70, 55);
8672. book(95, 28);
8673. book(84, 45);
8674. book(50, 40);
8675. book(93, 1);
8676. book(33, 94);
8677. book(4, 84);
8678. book(76, 55);
8679. book(95, 16);
8680. book(57, 72);
8681. book(83, 40);
8682. book(79, 70);
8683. book(5, 84);
8684. book(57, 42);
8685. book(1, 58);
8686. book(19, 54);
8687. book(2, 32);
8688. book(68, 21);
8689. book(2, 69);
8690. book(53, 52);
8691. book(60, 1);
8692. book(39, 54);
8693. book(88, 84);
8694. book(89, 40);
8695. book(83, 2);
8696. book(73, 80);
8697. book(53, 46);
8698. book(69, 73);
8699. book(98, 50);
8700. book(59, 82);
8701. book(87, 29);
8702. book(30, 37);
8703. book(88, 45);
8704. book(21, 32);
8705. book(38, 21);
8706. book(65, 63);
8707. book(43, 69);
8708. book(98, 100);
8709. book(89, 46);
8710. book(32, 4);
8711. book(93, 39);
8712. book(75, 17);
8713. book(33, 8);
8714. book(71, 80);
8715. book(89, 80);
8716. book(29, 48);
8717. book(73, 55);
8718. book(66, 40);
8719. book(52, 1);
8720. book(56, 16);
8721. book(64, 40);
8722. book(92, 26);
8723. book(81, 25);
8724. book(34, 65);
8725. book(61, 100);
8726. book(75, 75);
8727. book(82, 68);
8728. book(57, 61);
8729. book(2, 46);
8730. book(36, 99);
8731. book(52, 43);
8732. book(70, 91);
8733. book(34, 27);
8734. book(83, 92);
8735. book(10, 54);
8736. book(38, 98);
8737. book(63, 76);
8738. book(64, 66);
8739. book(76, 60);
8740. book(93, 46);
8741. book(27, 62);
8742. book(33, 30);
8743. book(65, 59);
8744. book(78, 74);
8745. book(29, 26);
8746. book(59, 84);
8747. book(57, 52);
8748. book(92, 99);
8749. book(85, 55);
8750. book(7, 8);
8751. book(88, 86);
8752. book(57, 94);
8753. book(54, 24);
8754. book(47, 37);
8755. book(43, 78);
8756. book(82, 7);
8757. book(27, 100);
8758. book(91, 2);
8759. book(2, 49);
8760. book(28, 32);
8761. book(100, 98);
8762. book(66, 64);
8763. book(65, 93);
8764. book(33, 20);
8765. book(32, 55);
8766. book(86, 67);
8767. book(87, 65);
8768. book(39, 29);
8769. book(84, 99);
8770. book(44, 29);
8771. book(35, 40);
8772. book(33, 14);
8773. book(24, 13);
8774. book(27, 29);
8775. book(51, 61);
8776. book(1, 37);
8777. book(57, 33);
8778. book(81, 98);
8779. book(39, 19);
8780. book(67, 67);
8781. book(60, 0);
8782. book(54, 7);
8783. book(17, 68);
8784. book(22, 68);
8785. book(0, 33);
8786. book(26, 80);
8787. book(1, 85);
8788. book(61, 64);
8789. book(9, 57);
8790. book(67, 95);
8791. book(12, 35);
8792. book(30, 8);
8793. book(37, 97);
8794. book(91, 97);
8795. book(31, 24);
8796. book(25, 43);
8797. book(31, 6);
8798. book(44, 3);
8799. book(46, 81);
8800. book(16, 77);
8801. book(56, 45);
8802. book(95, 41);
8803. book(89, 59);
8804. book(63, 37);
8805. book(78, 17);
8806. book(36, 0);
8807. book(53, 41);
8808. book(59, 83);
8809. book(99, 33);
8810. book(28, 0);
8811. book(16, 5);
8812. book(30, 15);
8813. book(35, 55);
8814. book(72, 48);
8815. book(65, 91);
8816. book(50, 22);
8817. book(61, 35);
8818. book(25, 24);
8819. book(8, 64);
8820. book(74, 12);
8821. book(87, 62);
8822. book(11, 65);
8823. book(99, 81);
8824. book(5, 48);
8825. book(86, 31);
8826. book(86, 100);
8827. book(9, 83);
